Reviews,Price,Installs,Size,Paid,Adults,Everyone,Mature,Teen,Unrated,Android Version,Rating
11,0,"5,000",3.6000000,0,0,0,0,1,0,2.3,3.8
2,0,100,2.9000000,0,0,0,0,1,0,4.1,5
111,0,"5,000",10000000,0,0,1,0,0,0,4.1,4.8
11,0,100,7.2000000,0,0,1,0,0,0,2.1,4.5
12,0,500,3.8000000,0,0,1,0,0,0,5.0,4.3
1213,0,"500,000",1.1000000,0,0,1,0,0,0,2.3,3.7
72,0,"10,000",1.9000000,0,0,1,0,0,0,2.3,4.3
489,0,"10,000",36000000,0,0,1,0,0,0,4.0,3.8
23,0,"10,000",17000000,0,0,1,0,0,0,2.2,4.6
27,0,"10,000",4.3000000,0,0,1,0,0,0,4.0,4.2
41,0,"1,000",4.0000000,0,0,1,0,0,0,4.2,5
115,0,"10,000",5.1000000,0,0,1,0,0,0,4.1,3.3
9895,0,"1,000,000",2.7000000,0,0,1,0,0,0,4.2,3.6
162530,0,"10,000,000",97000000,0,0,0,1,0,0,4.1,4
39779,0,"5,000,000",19000000,0,0,1,0,0,0,4.0,4
254518,0,"10,000,000",100000000,0,0,0,1,0,0,4.0,4
88901,0,"10,000,000",73000000,0,0,0,0,1,0,4.0,4.2
65146,0,"10,000,000",100000000,0,0,0,1,0,0,4.0,4.3
104551,0,"10,000,000",18000000,0,0,1,0,0,0,2.2,4.2
66321,0,"5,000,000",18000000,0,0,1,0,0,0,4.1,4.5
29270,0,"5,000,000",44000000,0,0,1,0,0,0,4.0,4.3
1520,0,"100,000",5.2000000,0,0,1,0,0,0,4.4,4.4
97,0,"10,000",8.9000000,0,0,1,0,0,0,4.0,4.2
11087,0,"1,000,000",34000000,0,0,1,0,0,0,5.0,4.2
26426,0,"1,000,000",30000000,0,0,1,0,0,0,4.4,4.2
2332,0,"100,000",1.6000000,0,0,1,0,0,0,5.0,3.4
2728,0,"500,000",4.4000000,0,0,1,0,0,0,4.1,3.2
60,0,"5,000",3.7000000,0,0,1,0,0,0,5.0,4
227,0,"10,000",11000000,0,0,1,0,0,0,4.1,4.6
24,0,"10,000",4.7000000,0,0,1,0,0,0,2.2,3.2
132,0,"10,000",33000000,0,0,1,0,0,0,4.1,4.4
463,0,"10,000",13000000,0,0,1,0,0,0,4.2,4
70,0,"1,000",14000000,0,0,1,0,0,0,4.1,4.7
3,0,500,7.3000000,0,0,1,0,0,0,3.2,3.7
162,0,"10,000",37000000,0,0,1,0,0,0,4.1,4.2
44,0,"1,000",13000000,0,0,1,0,0,0,4.2,4.1
24,0,"10,000",13000000,0,0,1,0,0,0,4.1,3.5
12,0,500,8.4000000,0,0,0,0,1,0,4.1,4.8
201,0,"10,000",45000000,0,0,1,0,0,0,4.4,4.3
386,0,"50,000",7.9000000,0,0,1,0,0,0,4.0,3.9
100,0,"10,000",11000000,0,0,1,0,0,0,4.0,3.5
285,0,"10,000",6.2000000,0,0,1,0,0,0,4.1,4.3
16,0,"1,000",3.7000000,0,0,1,0,0,0,4.2,4.4
13,0,100,6.0000000,0,0,1,0,0,0,4.1,4.8
9,0,"1,000",8.8000000,0,0,1,0,0,0,4.4,3.9
43,0,"10,000",22000000,0,0,1,0,0,0,2.3,3.8
109,0,"10,000",30000000,0,0,1,0,0,0,4.4,4.2
5300,0,"1,000,000",11000000,0,0,1,0,0,0,4.1,4
265,0,"100,000",4.1000000,0,0,1,0,0,0,3.0,4
13,0,"1,000",3.4000000,0,0,1,0,0,0,2.3,4.4
65,0,"5,000",13000000,0,0,1,0,0,0,4.1,4.7
112,0,"10,000",39000000,0,0,1,0,0,0,4.0,4.5
367,0,"100,000",5.1000000,0,0,1,0,0,0,4.1,4.3
126,0,"5,000",4.7000000,0,0,0,0,1,0,4.0,3.3
127,0,"10,000",5.5000000,0,0,1,0,0,0,4.1,4.3
134,0,"10,000",5.3000000,0,0,1,0,0,0,4.0,4.1
149,0,"50,000",2.8000000,0,0,1,0,0,0,3.2,2.1
40,8.49,"1,000",9.0000000,1,0,1,0,0,0,4.1,3.7
25726,0,"1,000,000",51000000,0,0,1,0,0,0,4.4,4.2
31,3.99,"1,000",206000,1,0,1,0,0,0,2.1,4.4
23,3.99,500,954000,1,0,1,0,0,0,3.0,4.2
87,0,"5,000",26000000,0,0,1,0,0,0,4.0,2.1
36,1.99,"1,000",9.4000000,1,0,1,0,0,0,2.3,2.4
22,0,"5,000",2.4000000,0,0,1,0,0,0,4.0,4.1
1734,0,"500,000",5.8000000,0,0,1,0,0,0,4.0,3.1
2,1.49,1,20000000,1,0,1,0,0,0,2.3,5
196,0,"10,000",35000000,0,0,1,0,0,0,2.3,3.5
20,0,"10,000",17000000,0,0,1,0,0,0,4.0,4.2
303,0,"10,000",42000000,0,0,1,0,0,0,4.1,4.7
23,0,"10,000",35000000,0,0,1,0,0,0,2.3,4.8
226,0,"100,000",26000000,0,0,1,0,0,0,2.3,4.5
66,0,"10,000",17000000,0,0,1,0,0,0,2.3,4.6
32,0,"10,000",60000000,0,0,1,0,0,0,4.0,4.6
285,0,"10,000",25000000,0,0,1,0,0,0,4.4,4.9
1491,0,"50,000",38000000,0,0,1,0,0,0,4.1,4.8
13,0,"1,000",2.0000000,0,0,1,0,0,0,1.6,4
592,0,"100,000",2.5000000,0,0,1,0,0,0,2.3,3.9
181,0,"10,000",9.2000000,0,0,1,0,0,0,5.0,4.1
690,0,"50,000",444000,0,0,1,0,0,0,2.2,4.1
227,0,"50,000",15000000,0,0,1,0,0,0,2.3,4.5
287,0,"50,000",12000000,0,0,1,0,0,0,4.2,4.2
677,0,"10,000",4.4000000,0,0,1,0,0,0,4.0,4
27,0,100,14000000,0,0,1,0,0,0,4.2,4.4
8,0,"1,000",6.7000000,0,0,1,0,0,0,4.0,1.9
26,0,"5,000",2.2000000,0,0,1,0,0,0,2.3,3.7
3647,0,"100,000",5.7000000,0,0,1,0,0,0,4.0,4
242096,0,"10,000,000",87000000,0,0,1,0,0,0,4.1,4.3
862,0,"100,000",30000000,0,0,1,0,0,0,5.0,2.5
3452530,0,"100,000,000",68000000,0,0,1,0,0,0,4.0,4.4
1424,0,"100,000",19000000,0,0,1,0,0,0,4.1,4.7
169661,0,"10,000,000",40000000,0,0,1,0,0,0,4.1,4.6
172,2.99,"5,000",49000000,1,0,1,0,0,0,4.0,4.4
7441,0,"500,000",52000000,0,0,1,0,0,0,2.3,4.3
55,4.49,"1,000",63000000,1,0,1,0,0,0,4.0,4.4
496,0,"100,000",24000000,0,0,1,0,0,0,4.4,2.6
25,3.99,"1,000",6.0000000,1,0,1,0,0,0,2.3,3.6
11,0,"1,000",17000000,0,0,1,0,0,0,4.1,3.8
31,0.99,100,4.2000000,1,0,1,0,0,0,2.0,4.4
21,0,"1,000",32000000,0,0,1,0,0,0,4.0,4.4
10,0,"5,000",717000,0,0,1,0,0,0,4.0,3
492,0,"50,000",4.3000000,0,0,1,0,0,0,2.2,3.7
5,1.75,50,7.2000000,1,0,1,0,0,0,4.1,5
8,0,500,1.2000000,0,0,1,0,0,0,4.1,4.2
4,0,100,31000000,0,0,1,0,0,0,4.0,4.8
7,0,500,17000000,0,0,1,0,0,0,4.4,4.4
36151,0,"1,000,000",46000000,0,0,1,0,0,0,3.2,4.1
113,0,"1,000",20000000,0,0,1,0,0,0,4.0,4.7
8343,4.99,"50,000",8.3000000,1,0,1,0,0,0,4.0,4.7
27,0,"5,000",5.0000000,0,0,1,0,0,0,5.0,3.3
209,0,"10,000",22000000,0,0,0,0,1,0,4.0,4
1,1.49,50,2.0000000,1,0,1,0,0,0,2.1,1
382,0,"10,000",12000000,0,0,1,0,0,0,5.0,4.4
5,0,500,5.5000000,0,0,1,0,0,0,4.0,4.2
8,0,"1,000",14000000,0,0,1,0,0,0,4.0,4.4
20,0,"1,000",15000000,0,0,1,0,0,0,4.0,4.3
7,0,"1,000",81000000,0,0,1,0,0,0,4.1,4.4
20,0,"1,000",8.9000000,0,0,1,0,0,0,4.4,3.7
1,0,100,3.0000000,0,0,1,0,0,0,4.1,4
112,0,"1,000",13000000,0,0,1,0,0,0,4.4,4.4
14,0,"1,000",11000000,0,0,1,0,0,0,4.0,3.3
4,0,500,29000000,0,0,1,0,0,0,4.4,4.2
3,0,500,2.6000000,0,0,1,0,0,0,4.2,2.3
4,0,100,1.7000000,0,0,0,0,1,0,2.2,5
5,0,"1,000",5.4000000,0,0,1,0,0,0,4.1,3.6
137377,0,"5,000,000",30000000,0,0,1,0,0,0,4.0,3.9
7461,0,"1,000,000",31000000,0,0,1,0,0,0,4.1,4.4
120,0,"10,000",14000000,0,0,1,0,0,0,4.1,4.2
17,0,"5,000",37000000,0,0,1,0,0,0,5.0,4.8
39109,0,"1,000,000",4.0000000,0,0,1,0,0,0,4.0,4.3
10341,0,"500,000",6.9000000,0,0,1,0,0,0,4.1,4.4
193,0,"10,000",14000000,0,0,1,0,0,0,4.0,4.3
21,0,"10,000",210000,0,0,1,0,0,0,4.2,4
45,0,"5,000",13000000,0,0,1,0,0,0,4.1,1.4
1476,0,"500,000",18000000,0,0,0,0,1,0,4.0,3.3
539,0,"50,000",13000000,0,0,1,0,0,0,4.2,4.3
30,0,"1,000",3.8000000,0,0,1,0,0,0,4.0,4.6
289,0,"5,000",3.2000000,0,0,1,0,0,0,4.1,4.7
540,0,"10,000",3.2000000,0,0,1,0,0,0,4.1,4.2
4496,0,"100,000",609000,0,0,1,0,0,0,2.3,3.9
9,0,"1,000",1.7000000,0,0,1,0,0,0,3.0,3.4
247,0,"10,000",4.0000000,0,0,1,0,0,0,4.0,4.3
123,0,"1,000",6.5000000,0,0,1,0,0,0,3.0,4.8
93,0,"1,000",14000000,0,0,1,0,0,0,4.3,4.8
197,0,"10,000",2.8000000,0,0,1,0,0,0,4.1,4.5
16,0,500,33000000,0,0,1,0,0,0,4.1,3.3
5,0,500,3.3000000,0,0,1,0,0,0,4.0,4.2
49,0,100,3.9000000,0,0,1,0,0,0,4.2,4.9
41,0,"1,000",15000000,0,0,1,0,0,0,4.3,4.2
1238,0,"100,000",9.5000000,0,0,1,0,0,0,4.0,4.6
205,0,"50,000",7.3000000,0,0,1,0,0,0,4.0,4.1
12,0,"5,000",2.4000000,0,0,1,0,0,0,4.0,4.6
474,0,"50,000",3.0000000,0,0,1,0,0,0,4.0,4
69,0,"10,000",3.5000000,0,0,1,0,0,0,4.0,4.2
2,0,500,2.4000000,0,0,1,0,0,0,2.0,5
29,0,"10,000",13000000,0,0,1,0,0,0,4.1,4.1
142,0,"100,000",5.3000000,0,0,1,0,0,0,4.0,4.1
103,0,"5,000",6.9000000,0,0,1,0,0,0,4.0,3.8
12,0,100,2.3000000,0,0,1,0,0,0,3.0,4.7
3347,0,"100,000",15000000,0,0,1,0,0,0,4.4,3.5
983,0,"100,000",7.2000000,0,0,1,0,0,0,4.0,4
63,0,"5,000",13000000,0,0,1,0,0,0,2.3,4.2
1988,0,"500,000",7.3000000,0,0,1,0,0,0,4.3,3.3
29,0,"10,000",3.3000000,0,0,1,0,0,0,4.1,3.7
3491,0,"1,000,000",7.3000000,0,0,1,0,0,0,4.3,3.4
533,0,"100,000",7.3000000,0,0,1,0,0,0,4.3,3.7
2,0,500,2.6000000,0,0,1,0,0,0,3.2,5
7,0,"5,000",308000,0,0,1,0,0,0,2.0,4.4
15,0,100,4.5000000,0,0,1,0,0,0,4.0,5
6,0,10,21000000,0,0,1,0,0,0,4.1,4.8
7,0,500,5.3000000,0,0,1,0,0,0,4.1,4.4
13,0,100,2.3000000,0,0,1,0,0,0,4.0,4.9
967,0,"100,000",22000000,0,0,1,0,0,0,4.1,4
4396,0,"100,000",40000000,0,0,1,0,0,0,2.3,4.4
8418,0,"500,000",21000000,0,0,1,0,0,0,4.4,4.9
9443,0,"100,000",21000000,0,0,0,0,1,0,4.0,4.4
3156484,0,"100,000,000",53000000,0,0,1,0,0,0,4.1,4.4
20,0,100,1.2000000,0,0,0,0,1,0,4.4,5
787,1.99,"1,000",53000000,1,0,1,0,0,0,4.0,4.8
838,0,"50,000",11000000,0,0,0,0,1,0,4.1,4.6
2806,0,"100,000",27000000,0,0,0,0,1,0,2.3,4.3
66033,0,"10,000,000",6.8000000,0,0,1,0,0,0,4.0,3.8
7557,0,"100,000",7.4000000,0,0,1,0,0,0,4.2,4.3
44,0,"1,000",3.5000000,0,0,0,0,1,0,4.0,4.3
560,0,"10,000",1.7000000,0,0,1,0,0,0,4.0,4.1
54090,0,"5,000,000",4.0000000,0,0,1,0,0,0,4.0,4.5
3103,0,"100,000",8.8000000,0,0,0,0,1,0,2.2,4.2
48545,0,"1,000,000",38000000,0,0,1,0,0,0,4.1,3.8
18,0,"1,000",1.7000000,0,0,1,0,0,0,3.2,4.3
4330,0,"100,000",6.1000000,0,0,1,0,0,0,4.0,4.2
484226,0,"50,000,000",27000000,0,0,0,0,1,0,4.0,3.8
28390,0,"5,000,000",38000000,0,0,1,0,0,0,5.0,4.2
78,0,"5,000",2.8000000,0,0,1,0,0,0,2.3,4
67,0,"5,000",6.5000000,0,0,0,0,1,0,4.0,4.2
1580,0,"100,000",3.6000000,0,0,1,0,0,0,2.3,4.3
556929,0,"10,000,000",53000000,0,0,0,0,1,0,4.0,4.3
146,0,"10,000",3.9000000,0,0,0,0,1,0,4.1,4.4
2520,0,"100,000",12000000,0,0,0,0,1,0,4.3,4.1
559597,0,"10,000,000",89000000,0,0,0,0,1,0,4.1,4.5
305367,0,"10,000,000",46000000,0,0,1,0,0,0,4.4,4.2
128367,0,"1,000,000",54000000,0,0,1,0,0,0,4.0,4.3
103909,0,"5,000,000",9.2000000,0,0,1,0,0,0,4.3,4.4
76608,0,"1,000,000",24000000,0,0,1,0,0,0,4.0,4.5
275843,0,"10,000,000",41000000,0,0,0,0,1,0,4.0,4.3
123309,0,"10,000,000",25000000,0,0,1,0,0,0,4.4,4.2
263907,0,"10,000,000",62000000,0,0,1,0,0,0,4.0,4
32,0.99,"1,000",27000000,1,0,1,0,0,0,4.0,3.4
1849,0,"10,000",37000000,0,0,1,0,0,0,2.3,4.4
63,0,"10,000",3.7000000,0,0,0,0,1,0,2.3,3.8
39,0,"10,000",4.6000000,0,0,1,0,0,0,4.0,3
141,0,"50,000",9.9000000,0,0,1,0,0,0,4.0,4.1
3066,0,"1,000,000",9.0000000,0,0,1,0,0,0,4.0,4.4
262,0,"50,000",29000000,0,0,1,0,0,0,4.0,4.1
256,0,"100,000",2.5000000,0,0,0,0,1,0,3.0,4.1
28892,0,"5,000,000",6.3000000,0,0,0,0,1,0,4.0,4.1
634159,0,"10,000,000",58000000,0,0,0,0,1,0,4.2,4.5
32,0,"10,000",4.1000000,0,0,1,0,0,0,4.1,4.1
19,0,"1,000",9.6000000,0,0,1,0,0,0,4.3,2.2
428,0,"100,000",3.8000000,0,0,1,0,0,0,2.3,3.9
1542,0,"50,000",13000000,0,0,1,0,0,0,3.0,4
105,0.99,"1,000",51000000,1,0,0,0,1,0,2.3,4.3
17067,0,"5,000,000",2.7000000,0,0,1,0,0,0,4.1,3.9
3322,0,"100,000",82000000,0,0,0,1,0,0,2.3,4
2509,0,"1,000,000",5.0000000,0,0,0,1,0,0,4.1,4.2
7699,0,"500,000",83000000,0,0,0,1,0,0,2.3,4.2
5,0,"1,000",2.5000000,0,0,0,1,0,0,3.0,3.6
19,0,"1,000",2.5000000,0,0,0,0,1,0,3.0,4.3
447,0,"100,000",3.7000000,0,0,0,1,0,0,4.2,4.4
17,0,"5,000",4.6000000,0,0,1,0,0,0,2.3,2.6
29798,0,"1,000,000",80000000,0,0,0,1,0,0,2.3,4.1
412,0.99,"5,000",2.6000000,1,0,1,0,0,0,3.0,3.5
72,0,"10,000",2.5000000,0,0,0,0,1,0,3.0,4.2
3,0,50,10000000,0,0,1,0,0,0,2.2,3.7
407,0,"50,000",306000,0,0,0,1,0,0,2.2,2.4
1073,0,"100,000",2.8000000,0,0,1,0,0,0,2.3,2.9
63056,0,"1,000,000",8.1000000,0,0,0,0,1,0,2.3,4.2
509,0,"100,000",3.2000000,0,0,1,0,0,0,4.0,4.2
3,0,"1,000",3.3000000,0,0,1,0,0,0,4.4,4
64,0,"10,000",1.6000000,0,0,1,0,0,0,4.0,2.6
4,0,500,4.5000000,0,0,1,0,0,0,5.0,4.8
22,0,"1,000",11000000,0,0,1,0,0,0,4.1,4.7
643,0,"10,000",2.8000000,0,0,1,0,0,0,4.4,4.4
87,5.99,500,2.8000000,1,0,1,0,0,0,4.4,4.6
198,0,"100,000",2.8000000,0,0,1,0,0,0,4.1,2.7
11,0,"1,000",17000000,0,0,1,0,0,0,4.1,3.8
6,0,100,2.9000000,0,0,1,0,0,0,4.1,1.7
17,0,"1,000",19000000,0,0,1,0,0,0,4.4,4.6
218,0,"10,000",4.1000000,0,0,1,0,0,0,5.0,3.3
275,2.99,"5,000",3.9000000,1,0,1,0,0,0,4.1,4.6
50,0,"10,000",2.8000000,0,0,1,0,0,0,4.1,2.3
81219,0,"10,000,000",2.6000000,0,0,1,0,0,0,4.1,4.5
16,0,"1,000",2.6000000,0,0,1,0,0,0,2.3,4.8
5,0,"1,000",9.1000000,0,0,1,0,0,0,4.1,5
64,0,"5,000",2.0000000,0,0,1,0,0,0,4.0,4.1
16,0,100,10000000,0,0,1,0,0,0,4.0,4.9
111,0,"1,000",5.9000000,0,0,1,0,0,0,4.1,4.8
276,0,"100,000",1.7000000,0,0,1,0,0,0,4.4,4.5
35188,0,"1,000,000",6.2000000,0,0,1,0,0,0,3.2,4
31883,0,"1,000,000",20000000,0,0,0,0,1,0,2.3,3.7
4,0,500,4.8000000,0,0,1,0,0,0,2.3,2.2
3,0,100,2.4000000,0,0,1,0,0,0,2.3,5
103,0,"1,000",9.8000000,0,0,1,0,0,0,4.0,4.5
101762,0,"1,000,000",11000000,0,0,0,0,1,0,3.0,4.3
28660,0,"5,000,000",6.4000000,0,0,1,0,0,0,4.0,3.8
20101,9.99,"100,000",7.8000000,1,0,0,0,1,0,3.0,4.5
10440,4.99,"50,000",86000000,1,0,0,0,1,0,4.1,4.5
10,0,10,4.0000000,0,0,1,0,0,0,4.0,4.8
267378,0,"10,000,000",1.9000000,0,0,1,0,0,0,4.0,4.5
2017,0,"100,000",2.4000000,0,0,1,0,0,0,4.1,4.4
142693,0,"5,000,000",21000000,0,0,0,0,1,0,2.3,3.9
47,0,"1,000",8.7000000,0,0,0,0,1,0,4.2,4.3
80,0,"10,000",1.7000000,0,0,1,0,0,0,4.0,4.3
2076,0,"500,000",11000000,0,0,0,0,1,0,4.1,4
7118,0,"1,000,000",9.2000000,0,0,1,0,0,0,4.0,4.1
21187,0,"1,000,000",35000000,0,0,1,0,0,0,5.0,4.6
34079,0,"5,000,000",9.2000000,0,0,1,0,0,0,4.1,3.7
1439,0,"10,000",15000000,0,0,1,0,0,0,4.3,4.5
1644,7.99,"10,000",15000000,1,0,1,0,0,0,2.3,4.4
1630,0,"100,000",2.2000000,0,0,1,0,0,0,4.4,4.4
7,3.99,100,2.1000000,1,0,1,0,0,0,4.0,2.4
10758,4.99,"100,000",8.0000000,1,0,1,0,0,0,4.0,4.1
9612,0,"100,000",3.5000000,0,0,1,0,0,0,4.4,4.6
5442,9.99,"50,000",16000000,1,0,0,0,1,0,3.0,4.3
205830,0,"10,000,000",63000000,0,0,1,0,0,0,4.1,4.3
867,0,"100,000",7.5000000,0,0,1,0,0,0,4.4,4.2
14453,0,"1,000,000",21000000,0,0,1,0,0,0,4.1,4.3
6079,0,"500,000",1.8000000,0,0,1,0,0,0,2.1,4.3
129268,0,"10,000,000",11000000,0,0,1,0,0,0,4.1,3.9
167406,0,"1,000,000",18000000,0,0,1,0,0,0,4.0,4.7
8175,0,"100,000",3.2000000,0,0,1,0,0,0,4.0,4.6
4027,0,"100,000",8.4000000,0,0,1,0,0,0,4.0,4.5
17180,0,"1,000,000",31000000,0,0,1,0,0,0,4.4,4.6
141,0,"10,000",22000000,0,0,1,0,0,0,4.1,2.9
2,0,"1,000",3.6000000,0,0,1,0,0,0,4.0,4
26,0,"1,000",15000000,0,0,1,0,0,0,5.0,3
286,0,"10,000",18000000,0,0,1,0,0,0,4.0,3.9
27,0,500,2.5000000,0,0,1,0,0,0,4.4,4.8
11,0,"1,000",16000000,0,0,1,0,0,0,4.2,3.9
675,0,"100,000",15000000,0,0,1,0,0,0,2.3,4
2,0,10,8.7000000,0,0,1,0,0,0,4.0,5
2055,0,"100,000",2.6000000,0,0,1,0,0,0,4.0,4
2,0,10,6.0000000,0,0,1,0,0,0,4.0,5
42,0,"1,000",20000000,0,0,1,0,0,0,4.2,4.5
12,0,"1,000",28000000,0,0,1,0,0,0,4.2,4.8
53,0,"5,000",16000000,0,0,1,0,0,0,2.3,4.6
7,0,"1,000",6.0000000,0,0,1,0,0,0,4.0,3.4
219,0,"50,000",1.8000000,0,0,1,0,0,0,4.0,2.6
577,0,"50,000",3.7000000,0,0,1,0,0,0,4.0,2.4
35479,0,"1,000,000",16000000,0,0,1,0,0,0,4.4,4.5
7420,4.99,"50,000",7.4000000,1,0,0,0,1,0,4.1,4.6
10,0,"1,000",3.3000000,0,0,1,0,0,0,4.4,3.3
58,0,"10,000",3.5000000,0,0,1,0,0,0,4.0,4.1
19,0,500,14000000,0,0,1,0,0,0,2.2,4.6
91,0,"5,000",8.9000000,0,0,1,0,0,0,4.0,3.9
5055,0,"100,000",17000000,0,0,1,0,0,0,4.4,4
3640,0,"500,000",9.1000000,0,0,0,1,0,0,2.3,3.4
1819,0,"100,000",10000000,0,0,1,0,0,0,5.0,4.5
180,0,"10,000",27000000,0,0,1,0,0,0,4.4,4
22,0,"1,000",25000000,0,0,1,0,0,0,4.1,5
16,0,"5,000",33000000,0,0,1,0,0,0,5.1,3.6
43,0,"10,000",30000000,0,0,1,0,0,0,4.1,3.5
23,0,"1,000",28000000,0,0,1,0,0,0,4.1,4.9
66,0,"10,000",7.3000000,0,0,0,1,0,0,4.1,3.7
3,0,100,23000000,0,0,1,0,0,0,4.4,5
76,0,"10,000",201000,0,0,1,0,0,0,3.0,4
2,0,100,2.7000000,0,0,1,0,0,0,4.0,5
282,0,"10,000",7.7000000,0,0,1,0,0,0,6.0,4
7,0,"1,000",3.5000000,0,0,1,0,0,0,2.0,4.9
337,0,"10,000",3.3000000,0,0,1,0,0,0,4.0,4.4
284795,0,"10,000,000",31000000,0,0,0,1,0,0,4.3,3.6
45,0,"5,000",12000000,0,0,1,0,0,0,4.1,4.7
12,0,"5,000",8.1000000,0,0,1,0,0,0,4.0,4.3
5644,0,"1,000,000",14000000,0,0,1,0,0,0,4.0,3.9
63765,0,"1,000,000",11000000,0,0,0,1,0,0,4.1,4.5
12,0,50,18000000,0,0,1,0,0,0,4.1,4.6
1259723,0,"50,000,000",76000000,0,0,0,1,0,0,4.1,4.2
181961,0,"10,000,000",18000000,0,0,1,0,0,0,4.1,4.6
205914,0,"10,000,000",54000000,0,0,1,0,0,0,4.1,4.5
341234,0,"10,000,000",30000000,0,0,1,0,0,0,4.2,4.4
29944,0,"5,000,000",2.1000000,0,0,1,0,0,0,2.3,4
212067,0,"10,000,000",48000000,0,0,1,0,0,0,2.3,4.2
155694,0,"1,000,000",92000000,0,0,0,0,1,0,4.0,4.7
285838,0,"10,000,000",15000000,0,0,0,1,0,0,4.1,4.1
344383,0,"10,000,000",30000000,0,0,1,0,0,0,4.0,4.4
104676,0,"5,000,000",2.6000000,0,0,1,0,0,0,4.0,4.6
4099,0,"100,000",17000000,0,0,1,0,0,0,4.1,4.2
4722,0,"500,000",35000000,0,0,1,0,0,0,4.1,4
69,0,"10,000",11000000,0,0,1,0,0,0,4.4,2.3
501,0,"10,000",65000000,0,0,0,0,1,0,4.3,4.5
226,0,"50,000",25000000,0,0,1,0,0,0,4.0,3.6
17,4.49,500,4.8000000,1,0,1,0,0,0,4.0,4.4
20,0,"10,000",4.8000000,0,0,1,0,0,0,4.0,3.9
13,0,100,17000000,0,0,1,0,0,0,2.3,3.9
38,0,500,24000000,0,0,1,0,0,0,5.0,4.8
16,0,"1,000",26000000,0,0,1,0,0,0,4.4,4.2
11,0,"5,000",4.8000000,0,0,1,0,0,0,4.0,3.7
616,0,"50,000",175000,0,0,1,0,0,0,3.0,4
1,0,"1,000",4.9000000,0,0,1,0,0,0,4.0,1
103,0,"10,000",36000000,0,0,1,0,0,0,4.1,4.4
4010,0,"500,000",8.7000000,0,0,1,0,0,0,4.0,4.2
325,0,"10,000",23000000,0,0,0,0,1,0,2.3,4.7
35121,0,"5,000,000",5.1000000,0,0,1,0,0,0,4.0,3.6
341,0,"50,000",26000000,0,0,0,0,1,0,4.0,4.1
381023,0,"10,000,000",53000000,0,0,1,0,0,0,4.0,3.3
3,0,100,1.8000000,0,0,0,1,0,0,4.3,5
26601,0,"1,000,000",5.4000000,0,0,1,0,0,0,2.3,4.3
55,0,500,8.0000000,0,0,1,0,0,0,4.0,4.7
68664,0,"10,000,000",55000000,0,0,1,0,0,0,4.1,4
524467,0,"10,000,000",33000000,0,0,0,0,1,0,2.3,4.4
17,14,100,4.7000000,1,0,0,0,1,0,3.0,4.6
3,0,10,1.5000000,0,0,1,0,0,0,4.1,5
6333,0,"1,000,000",30000000,0,0,1,0,0,0,5.0,4.3
4,2.99,100,54000000,1,0,1,0,0,0,2.3,3.8
956,0,"100,000",10000000,0,0,0,0,1,0,2.2,4.1
969,0,"10,000",3.6000000,0,0,1,0,0,0,4.0,4.6
1469,0,"100,000",5.2000000,0,0,1,0,0,0,2.3,4
2066,0,"100,000",25000000,0,0,0,0,1,0,4.0,4.7
1166,0,"100,000",350000,0,0,1,0,0,0,4.0,3.6
26744,0,"500,000",51000000,0,0,0,0,1,0,4.0,4.5
802,0,"100,000",5.1000000,0,0,1,0,0,0,2.3,4
1686,0,"100,000",4.6000000,0,0,0,0,1,0,2.3,4.1
41747,0,"5,000,000",39000000,0,0,1,0,0,0,4.1,4
2448,0,"100,000",19000000,0,0,1,0,0,0,4.0,4.5
17,0,"5,000",3.1000000,0,0,1,0,0,0,4.4,2.8
928,1.99,"10,000",383000,1,0,1,0,0,0,2.2,4.2
33,0,"5,000",2.4000000,0,0,1,0,0,0,4.0,4.8
1,0,50,3.2000000,0,0,1,0,0,0,4.1,5
13,0,100,2.1000000,0,0,1,0,0,0,4.4,5
534,0,"100,000",3.0000000,0,0,1,0,0,0,4.0,4.3
20,0,"1,000",4.8000000,0,0,1,0,0,0,2.3,4.3
248,0,"10,000",2.8000000,0,0,0,1,0,0,4.0,4.5
41,0,500,4.0000000,0,0,0,0,1,0,5.0,4.5
6,0,100,11000000,0,0,1,0,0,0,4.2,5
634,0,"100,000",1.8000000,0,0,1,0,0,0,2.3,4.4
19,0,"1,000",3.1000000,0,0,1,0,0,0,4.1,5
39,0,"1,000",20000000,0,0,1,0,0,0,4.0,4.7
549,0,"10,000",17000000,0,0,0,0,1,0,3.0,4.7
4,0,"1,000",28000000,0,0,1,0,0,0,4.0,2.2
308,0,"10,000",454000,0,0,1,0,0,0,3.0,4.6
9,0,"1,000",3.1000000,0,0,1,0,0,0,4.1,4.6
29,0,"1,000",3.2000000,0,0,1,0,0,0,4.0,4.7
277,0,"10,000",6.8000000,0,0,1,0,0,0,2.3,4.6
30,0,"5,000",99000000,0,0,1,0,0,0,4.0,4.4
125,0,"10,000",17000000,0,0,1,0,0,0,4.0,3.8
445,0,"50,000",12000000,0,0,1,0,0,0,2.2,3.6
301,0,"10,000",25000000,0,0,1,0,0,0,4.4,4.9
160,0,"10,000",13000000,0,0,1,0,0,0,2.3,4.8
150,0,"10,000",5.9000000,0,0,1,0,0,0,4.0,4.4
8,0,100,3.7000000,0,0,1,0,0,0,4.1,5
100,0,"5,000",4.5000000,0,0,1,0,0,0,4.4,4.8
